tweet_id	gold_label	sentence1	sentence2
3774	entailment	"How the #Democrats gonna get around this one? They want to abolish #2A but now the #Illegals are demanding their 2A rights. So hes already here illegally and now hes broken our gun laws. 2x felon, Priceless #BuildThatDamnWallNow #EndChainMigration"	This is hate speech.
3774	contradiction	"How the #Democrats gonna get around this one? They want to abolish #2A but now the #Illegals are demanding their 2A rights. So hes already here illegally and now hes broken our gun laws. 2x felon, Priceless #BuildThatDamnWallNow #EndChainMigration"	This is targeted hate.
3774	entailment	"How the #Democrats gonna get around this one? They want to abolish #2A but now the #Illegals are demanding their 2A rights. So hes already here illegally and now hes broken our gun laws. 2x felon, Priceless #BuildThatDamnWallNow #EndChainMigration"	This is aggressive hate.
3775	entailment	Here comes your third world cultural enrichment #gutmensch #FakeFugees #SendThemBack #DrainEurope #DrainTheElites Nuremberg 2.0 3 #Nexit #VoteLeave #LeaveEU #TimmermansForJail #MerkelInsKnast #SargentiniForPrison https://t.co/JEXIKnI8QA	This is hate speech.
3775	contradiction	Here comes your third world cultural enrichment #gutmensch #FakeFugees #SendThemBack #DrainEurope #DrainTheElites Nuremberg 2.0 3 #Nexit #VoteLeave #LeaveEU #TimmermansForJail #MerkelInsKnast #SargentiniForPrison https://t.co/JEXIKnI8QA	This is targeted hate.
3775	entailment	Here comes your third world cultural enrichment #gutmensch #FakeFugees #SendThemBack #DrainEurope #DrainTheElites Nuremberg 2.0 3 #Nexit #VoteLeave #LeaveEU #TimmermansForJail #MerkelInsKnast #SargentiniForPrison https://t.co/JEXIKnI8QA	This is aggressive hate.
3776	contradiction	Video: Holidaymakers watch stunned as dozens of migrants storm Spanish beach https://t.co/tqzM4ANnpZ	This is hate speech.
3777	contradiction	"“In 2000 foreigners accounted for less than 2% of the population; a mere five years later, the figure was 15%. In 2018, it is now officially 18% although according to the city’s integration and immigration commissioner, the true figure is closer to 30%.”  https://t.co/GV1Y1bVqko"	This is hate speech.
3778	contradiction	"Hey Idaho, pay attention to the capitalized part since some of you are so welcoming to refugees.The Sharia Swamp... https://t.co/JHQdEjeuka"	This is hate speech.
3779	contradiction	I have a great idea on immigration. Lets pay them both welfare and medical benefits and the right to break our laws. Lets educate their 30 year old children like ms13 members these things can be paid for by cuts to American children and VA benefits. This will detour them.	This is hate speech.
3780	entailment	make up your mind your going to take their benefits away so r u going to do the same to the young migrants punish ur own and let off others	This is hate speech.
3780	contradiction	make up your mind your going to take their benefits away so r u going to do the same to the young migrants punish ur own and let off others	This is targeted hate.
3780	contradiction	make up your mind your going to take their benefits away so r u going to do the same to the young migrants punish ur own and let off others	This is aggressive hate.
3781	entailment	@lucycthomas When fear grips a nation after welcoming with a smile then the visitors turn around and rape and laugh then immigration says no	This is hate speech.
3781	contradiction	@lucycthomas When fear grips a nation after welcoming with a smile then the visitors turn around and rape and laugh then immigration says no	This is targeted hate.
3781	entailment	@lucycthomas When fear grips a nation after welcoming with a smile then the visitors turn around and rape and laugh then immigration says no	This is aggressive hate.
3782	contradiction	Heavy snow in the Alps. Many turists have to wait and there are accidents. Illigal refugees which like to stroll over the Alps have heavy problems - nobody can rescue them. https://t.co/BVQCMVR7ad	This is hate speech.
3783	entailment	Victory for Trump ! But only 6 islamic countries now are stopped for immigration into USA ! There are 34 islamic countries more. To beware the USA from terrorists these also has to get banned. https://t.co/NyhhTbxrnT	This is hate speech.
3783	contradiction	Victory for Trump ! But only 6 islamic countries now are stopped for immigration into USA ! There are 34 islamic countries more. To beware the USA from terrorists these also has to get banned. https://t.co/NyhhTbxrnT	This is targeted hate.
3783	entailment	Victory for Trump ! But only 6 islamic countries now are stopped for immigration into USA ! There are 34 islamic countries more. To beware the USA from terrorists these also has to get banned. https://t.co/NyhhTbxrnT	This is aggressive hate.
3784	contradiction	Sptingtime isnt far. Many newcomers of refugees wait in Libya to enter Europe. The temporerly stop with money for organsisations in Libya dont work more. EU isnt able to defend their borders. https://t.co/ylZ3kCZlDW	This is hate speech.
3785	entailment	#womendisobey Dont be Fool African Americans Supporting Illegal #Immigration is a Slap in the Face to Black America  #BlackTwitter #BlacksForTrump #DemocreatsForTrump  #Trump #MAGa https://t.co/ZKkPhTrsqO	This is hate speech.
3785	contradiction	#womendisobey Dont be Fool African Americans Supporting Illegal #Immigration is a Slap in the Face to Black America  #BlackTwitter #BlacksForTrump #DemocreatsForTrump  #Trump #MAGa https://t.co/ZKkPhTrsqO	This is targeted hate.
3785	contradiction	#womendisobey Dont be Fool African Americans Supporting Illegal #Immigration is a Slap in the Face to Black America  #BlackTwitter #BlacksForTrump #DemocreatsForTrump  #Trump #MAGa https://t.co/ZKkPhTrsqO	This is aggressive hate.
3786	entailment	The immigrant that did this received more consideration than a US citizen who committed those same crimes would have received.  #BlueLivesMatter  #DeportTheCriminals https://t.co/2RgeT93asi	This is hate speech.
3786	contradiction	The immigrant that did this received more consideration than a US citizen who committed those same crimes would have received.  #BlueLivesMatter  #DeportTheCriminals https://t.co/2RgeT93asi	This is targeted hate.
3786	entailment	The immigrant that did this received more consideration than a US citizen who committed those same crimes would have received.  #BlueLivesMatter  #DeportTheCriminals https://t.co/2RgeT93asi	This is aggressive hate.
3787	entailment	@RealDonaldTrump Why is it that Illegals  that have been in the U.S for years that are being deported get to claim asylum when the laws states they must claim aslyum within one year of their last arrival ?  Stop allowng Illegals to game the #immigration s	This is hate speech.
3787	contradiction	@RealDonaldTrump Why is it that Illegals  that have been in the U.S for years that are being deported get to claim asylum when the laws states they must claim aslyum within one year of their last arrival ?  Stop allowng Illegals to game the #immigration s	This is targeted hate.
3787	contradiction	@RealDonaldTrump Why is it that Illegals  that have been in the U.S for years that are being deported get to claim asylum when the laws states they must claim aslyum within one year of their last arrival ?  Stop allowng Illegals to game the #immigration s	This is aggressive hate.
3788	entailment	"People in India be worried like where would those 40lakhs immigrants go. But what bout those indigenous people whose communities doesn’t even reach 40 lakhs. Think for those Indians living in Assam. If you care so much for immigrats, you can take them home in your town #NRCAssam"	This is hate speech.
3788	contradiction	"People in India be worried like where would those 40lakhs immigrants go. But what bout those indigenous people whose communities doesn’t even reach 40 lakhs. Think for those Indians living in Assam. If you care so much for immigrats, you can take them home in your town #NRCAssam"	This is targeted hate.
3788	contradiction	"People in India be worried like where would those 40lakhs immigrants go. But what bout those indigenous people whose communities doesn’t even reach 40 lakhs. Think for those Indians living in Assam. If you care so much for immigrats, you can take them home in your town #NRCAssam"	This is aggressive hate.
3789	entailment	"@realDonaldTrump If we had the wall, it wouldnt even be close. I guess Congressional GOP just like living on the edge. #BuildThatWall Mr. President."	This is hate speech.
3789	contradiction	"@realDonaldTrump If we had the wall, it wouldnt even be close. I guess Congressional GOP just like living on the edge. #BuildThatWall Mr. President."	This is targeted hate.
3789	contradiction	"@realDonaldTrump If we had the wall, it wouldnt even be close. I guess Congressional GOP just like living on the edge. #BuildThatWall Mr. President."	This is aggressive hate.
3790	contradiction	"Hey, tweeps! Anyone know and willing to share the appropriate @nytimes or @washingtonpost editor to pitch an immigration/asylum op-ed?"	This is hate speech.
3791	entailment	"With military members already  being stripped of their service to our country and told to go home, Trump administration plans to limit citizenship for legal immigrants, NBC News reports  https://t.co/AOI8aQESxY"	This is hate speech.
3791	contradiction	"With military members already  being stripped of their service to our country and told to go home, Trump administration plans to limit citizenship for legal immigrants, NBC News reports  https://t.co/AOI8aQESxY"	This is targeted hate.
3791	contradiction	"With military members already  being stripped of their service to our country and told to go home, Trump administration plans to limit citizenship for legal immigrants, NBC News reports  https://t.co/AOI8aQESxY"	This is aggressive hate.
3792	contradiction	"Oru Camp, Nigeria: The remaining Liberians at the Oru Camp in Nigeria have expressed readiness to return to Liberia finally after several years in exile.  https://t.co/lpCuWUewOw"	This is hate speech.
3793	contradiction	ASOS and Katharine Hamnett team up on underwear line to support refugees https://t.co/QUqYDEymGV	This is hate speech.
3794	entailment	"If I was president I would- introduce revocation of citizenship bills- voter I.D. executive order- border wall- do ""merit based"" pro white immigration- more pro life policies to increase white birthrates- take away LGBT degeneracy rights- term limits- segregate america"	This is hate speech.
3794	contradiction	"If I was president I would- introduce revocation of citizenship bills- voter I.D. executive order- border wall- do ""merit based"" pro white immigration- more pro life policies to increase white birthrates- take away LGBT degeneracy rights- term limits- segregate america"	This is targeted hate.
3794	entailment	"If I was president I would- introduce revocation of citizenship bills- voter I.D. executive order- border wall- do ""merit based"" pro white immigration- more pro life policies to increase white birthrates- take away LGBT degeneracy rights- term limits- segregate america"	This is aggressive hate.
3795	contradiction	"Facebook’s new political advertising policy denounced by immigrant, civil rights groups  A wide range of advocates for immigrants and civil rights groups say Facebook’s definition of political advertising has become so broad that they are being prevented… https://t.co/OtvfOLb6Dd https://t.co/7fpPp2vExW"	This is hate speech.
3796	contradiction	"Report: White House considering refugee cap of 25,000 for Fiscal Year 2019 https://t.co/WGHLlpIAvD via @refugeewatcher   How about 2500..."	This is hate speech.
3797	contradiction	He should get the full prison term when found quilty #Trump #MAGA #Immigration https://t.co/0FGHGXAZJ6 via @expressnews	This is hate speech.
3798	contradiction	"Since the Supreme Court has not explicitly addressed the issue of gun rights for noncitizens, this case is being allowed to move forward in court. Pratheepan Gulasekaram, a Santa Clara University law professor, said Perez may have a chance. https://t.co/I0367OYbTX"	This is hate speech.
3799	entailment	And now another flood of immigrants coming our way.#BuildThatWall	This is hate speech.
3799	contradiction	And now another flood of immigrants coming our way.#BuildThatWall	This is targeted hate.
3799	entailment	And now another flood of immigrants coming our way.#BuildThatWall	This is aggressive hate.
3800	contradiction	Arizona's SB1070.......the Gold Standard to reduce illegal immigration. https://t.co/qxYYYwWoRK	This is hate speech.
3801	contradiction	Rich &amp; immigrant	This is hate speech.
3802	contradiction	"Don't forget to keep sharing our GoFundMe! We're still want to raise $3,000 more to send Life Span staff to support immigrant families at the border! https://t.co/Rj8koC8yXa"	This is hate speech.
3803	contradiction	"Watching @FIFAWorldCup think how immigrant players  contribute 10% players born outside the country they play for. 61% of Moroccan team France is average with 10%, and 15% of Croatia players #worldcup #immigration  #fastfacts https://t.co/shTKwhCwR2 #BELENG @IIRGMU @CabreraAngel https://t.co/TAT4ZD3Xcj"	This is hate speech.
3804	entailment	@nytimes Can't even give that rag away. A waste of paper. #MAGA #NATIONALISM #AMERICA #RIGHTWING #BUILDTHATWALL #JOINTHENRA	This is hate speech.
3804	contradiction	@nytimes Can't even give that rag away. A waste of paper. #MAGA #NATIONALISM #AMERICA #RIGHTWING #BUILDTHATWALL #JOINTHENRA	This is targeted hate.
3804	entailment	@nytimes Can't even give that rag away. A waste of paper. #MAGA #NATIONALISM #AMERICA #RIGHTWING #BUILDTHATWALL #JOINTHENRA	This is aggressive hate.
3805	contradiction	Cruel and stupid! How could a country like #Jordan whose population is more than 70% of #Palestinian origin and host to the largest Palestinian refugee population outside Palestine (2 mil.+) even consider such a dumb request? This administration is shameless! https://t.co/tOoTAl2OCj	This is hate speech.
3806	contradiction	"Thread following protest outside private prison and immigrant detention company, CoreCivic, offices in Nashville: https://t.co/XnnJM8w2D7"	This is hate speech.
3807	contradiction	"New @theNASEM book at #AlkekLibrary, ""Facilitating Health Communication with  Immigrant, Refugee, and Migrant Populations Through the Use of Health  Literacy and Community Engagement Strategies"" https://t.co/yCEKITgcQQ https://t.co/JVGa61VNa2"	This is hate speech.
3808	contradiction	"WRC's @MichelleBrane spoke to @CNN about how the Trump administration's hardline immigration policies are hardly securing the border and are, in fact, just placing more people into harm's way: https://t.co/5NRVetQsPo https://t.co/Y7ufkFaSIu"	This is hate speech.
3809	contradiction	"https://t.co/9F8NDJgZ0z “What is needed more than ever is a human-rights based, compassionate response to refugees’ needs, based on global responsibility sharing not responsibility shirking.”"	This is hate speech.
3810	contradiction	Trump's slippery slope. #ImmigrantChildren #Resistance #NurembergTrials @realDonaldTrump @TheJusticeDept @StephenMillerAL @SecNielsen @PressSec @SenateGOP @HouseGOP https://t.co/oVBp1abcWp	This is hate speech.
3811	entailment	@Daily_Express Get the navy's of countries to block immigrant boats coming over and be honest with Migrants there is no room Merkel out	This is hate speech.
3811	contradiction	@Daily_Express Get the navy's of countries to block immigrant boats coming over and be honest with Migrants there is no room Merkel out	This is targeted hate.
3811	contradiction	@Daily_Express Get the navy's of countries to block immigrant boats coming over and be honest with Migrants there is no room Merkel out	This is aggressive hate.
3812	entailment	"@DailyMirror  Parliament who trusts who any more more lies in putting up Petrol Prices and leaving EU will pay for the NHS lies Tax rises whose Health are we paying for really foreign staff interpreters support workers ,u managed to change immigration pol"	This is hate speech.
3812	contradiction	"@DailyMirror  Parliament who trusts who any more more lies in putting up Petrol Prices and leaving EU will pay for the NHS lies Tax rises whose Health are we paying for really foreign staff interpreters support workers ,u managed to change immigration pol"	This is targeted hate.
3812	contradiction	"@DailyMirror  Parliament who trusts who any more more lies in putting up Petrol Prices and leaving EU will pay for the NHS lies Tax rises whose Health are we paying for really foreign staff interpreters support workers ,u managed to change immigration pol"	This is aggressive hate.
3813	contradiction	"NPR is trying to group legal and illegal immigration""Jeff Sessions is threatening immigrants rights in... https://t.co/cvnMVppGlO"	This is hate speech.
3814	contradiction	"@LawrenceConnol2 @PeterAlexander @JuliaEAinsley A Mexican asked me whether I was saying that Hispanic immigrants had no right to a country, meaning OURS.I replied, ""Immigrants HAVE a country, or they wouldn't be IMMIGRANTS."" Immigration is about sharing"	This is hate speech.
3815	contradiction	Court records show a man accused of shooting a Colorado Springs police officer in the head in a shootout is an Iraqi immigrant with a recent criminal history in the U.S. https://t.co/DmurJwcj6u	This is hate speech.
3816	entailment	#BuildThatWall #Meritbased get the ILLEGAL situation under control. ILLEGAL is ILLEGAL. #MAGA #AMERICAFIRST #BacktheBlue #ICE #Respect	This is hate speech.
3816	contradiction	#BuildThatWall #Meritbased get the ILLEGAL situation under control. ILLEGAL is ILLEGAL. #MAGA #AMERICAFIRST #BacktheBlue #ICE #Respect	This is targeted hate.
3816	entailment	#BuildThatWall #Meritbased get the ILLEGAL situation under control. ILLEGAL is ILLEGAL. #MAGA #AMERICAFIRST #BacktheBlue #ICE #Respect	This is aggressive hate.
3817	contradiction	Bavaria opens 'Anker' migrant transit center https://t.co/3Iy7nUAJVx	This is hate speech.
3818	entailment	"Austin needs new blood. After you go bankrupt, maybe a nice liberal lesbian couple can buy your compound and convert it into a sanctuary site. They’ll call it the Fat Bear Home For Immigrants. #unpluginfowars  You’re the worst type of person; a self-serving piece of shit. https://t.co/61bkn3ve7F"	This is hate speech.
3818	entailment	"Austin needs new blood. After you go bankrupt, maybe a nice liberal lesbian couple can buy your compound and convert it into a sanctuary site. They’ll call it the Fat Bear Home For Immigrants. #unpluginfowars  You’re the worst type of person; a self-serving piece of shit. https://t.co/61bkn3ve7F"	This is targeted hate.
3818	contradiction	"Austin needs new blood. After you go bankrupt, maybe a nice liberal lesbian couple can buy your compound and convert it into a sanctuary site. They’ll call it the Fat Bear Home For Immigrants. #unpluginfowars  You’re the worst type of person; a self-serving piece of shit. https://t.co/61bkn3ve7F"	This is aggressive hate.
3819	contradiction	"@ragnarhb Every penny that comes into our grants account will go directly to asylum seekers and refugees, that will not change, but if we don't have enough reserves we will suspend the programme, possibly restrict criteria even further and/or save funds f"	This is hate speech.
3820	entailment	"Ok, I am asking out of curiosity. Lets suppose a group of immigrant in Netherlands started fighting &amp; killing local security forces and requested that they want some land to form their own government. In your logic, those aren't terrorrists? &amp; sec. forces are legitimate targets? https://t.co/3UgIggTDkH"	This is hate speech.
3820	contradiction	"Ok, I am asking out of curiosity. Lets suppose a group of immigrant in Netherlands started fighting &amp; killing local security forces and requested that they want some land to form their own government. In your logic, those aren't terrorrists? &amp; sec. forces are legitimate targets? https://t.co/3UgIggTDkH"	This is targeted hate.
3820	contradiction	"Ok, I am asking out of curiosity. Lets suppose a group of immigrant in Netherlands started fighting &amp; killing local security forces and requested that they want some land to form their own government. In your logic, those aren't terrorrists? &amp; sec. forces are legitimate targets? https://t.co/3UgIggTDkH"	This is aggressive hate.
3821	contradiction	@ArvindKejriwal Madman why did'nt u raise these issues before ur corrupt Babu was picked up for serious charges	This is hate speech.
3822	contradiction	"As Pope Francis reminds us to #ShareJourney, you can help migrant families in need here in the Houston area. #MigrationMonday  Help now at https://t.co/vzaBlish4x https://t.co/Py0YnbaZBi"	This is hate speech.
3823	contradiction	"@BrookeBCNN a 73 years old president with liar on denial, even his own party are shock congress is quiet too, they all afraid of his bully way of you are fired,being cruel like he did immigrant fa. split cruel and no human feelings,even his wife turn on h"	This is hate speech.
3824	contradiction	"UK rejects Christian refugees recommended by UN, admits only Muslims among 1,112 Syrians admitted Jan-March 2018 https://t.co/vpvmMFaAnf via @jihadwatchRS"	This is hate speech.
3825	contradiction	Italian bishops champion ‘˜voiceless’ migrants https://t.co/AciJ3LxOBq https://t.co/r8f53zYEBu	This is hate speech.
3826	entailment	"Duterte from Phillipines says Europe should take over muslimrefugees from Myanmar, called Rohinga. The whole world laughs about Europe which isnt able to protect the own countries ! https://t.co/W11vs4i5MX"	This is hate speech.
3826	contradiction	"Duterte from Phillipines says Europe should take over muslimrefugees from Myanmar, called Rohinga. The whole world laughs about Europe which isnt able to protect the own countries ! https://t.co/W11vs4i5MX"	This is targeted hate.
3826	contradiction	"Duterte from Phillipines says Europe should take over muslimrefugees from Myanmar, called Rohinga. The whole world laughs about Europe which isnt able to protect the own countries ! https://t.co/W11vs4i5MX"	This is aggressive hate.
3827	contradiction	Parenting is hard enough. Now try Visible Minority Immigrant Parenting.  Immigrant parenting stories from St. John's @YWCA_Canada @maya_roy1 @CitImmCanada https://t.co/PGwfkcl7zi	This is hate speech.
3828	contradiction	"The #Republican administration's policy on #ImmigrantChildren continues to be unconscionable, in spite of repeated court orders. Why are those responsible not in jail? #AbolishICE #AbolishDHS #Election2018 @ICEgov @SecNielsen @realDonaldTrump @WhiteHouse https://t.co/ZyAW96fSxt"	This is hate speech.
3829	contradiction	"ICE arrests 114 in New York operation targeting fugitives, illegal aliens https://t.co/MuKd3IOBNl#MoreOfThisPlease #StopTheInvasion"	This is hate speech.
3830	contradiction	bro gay marriage is legal now that means if one of my friends is ever an illegal immigrant then all we gotta do is get married and they'll get their papers	This is hate speech.
3831	entailment	COMMON SENSE IS GONE and NEVER COMING BACK!!  GERMAN INSANITY???  The German Government Pays for 3 Week Vacation for Refugees to Go Home | Armstrong Economics https://t.co/Ul72TiiYOs	This is hate speech.
3831	contradiction	COMMON SENSE IS GONE and NEVER COMING BACK!!  GERMAN INSANITY???  The German Government Pays for 3 Week Vacation for Refugees to Go Home | Armstrong Economics https://t.co/Ul72TiiYOs	This is targeted hate.
3831	contradiction	COMMON SENSE IS GONE and NEVER COMING BACK!!  GERMAN INSANITY???  The German Government Pays for 3 Week Vacation for Refugees to Go Home | Armstrong Economics https://t.co/Ul72TiiYOs	This is aggressive hate.
3832	contradiction	Candidates around the country are on notice. If you vote to: ❌ fund the president's anti-immigrant agenda ❌ increase mass incarceration ❌ gut #NetNeutrality ❌ give the president a blank check to declare war  ACLU voters will remember on Election Day. https://t.co/aCepSUyYIm	This is hate speech.
3833	contradiction	Utrecht's cycling lessons for migrants: 'Riding a bike makes me feel more Dutch' https://t.co/KMrzKiv1YT	This is hate speech.
3834	entailment	@1bZhEFkl9MhwosZ @KAFTA78 @CanEmbSA Of course not!This man 🇨🇦 wanted to free wrote something Saudi Arabia did not like!But your country is full of slaves! Because you do not know the truth of the Bible you will never be free! We let people be free &amp;	This is hate speech.
3834	entailment	@1bZhEFkl9MhwosZ @KAFTA78 @CanEmbSA Of course not!This man 🇨🇦 wanted to free wrote something Saudi Arabia did not like!But your country is full of slaves! Because you do not know the truth of the Bible you will never be free! We let people be free &amp;	This is targeted hate.
3834	contradiction	@1bZhEFkl9MhwosZ @KAFTA78 @CanEmbSA Of course not!This man 🇨🇦 wanted to free wrote something Saudi Arabia did not like!But your country is full of slaves! Because you do not know the truth of the Bible you will never be free! We let people be free &amp;	This is aggressive hate.
3835	contradiction	#Libyan Coast Guard Takes 611 Migrants Back to AfricaBUT:A spokesman for the Council of Europe stated that “no European ship can bring migrants back to Libya because it is contrary to our principles” - which are:to #DestroyEurope w/ #MuslimInvasionhttps://t.co/IcX7qyS5wn	This is hate speech.
3836	contradiction	"The influx of migrants into the West is tied to the 2015.75, turning point of the Economic Confidence Model. The periphery collapses first, the centre of the Empire is the last to go.  This is why the US economy and market remains strong compared to the world. Capital moving in."	This is hate speech.
3837	contradiction	"Of our many planned events this Refugee Awareness Month and Immigrant Heritage Month, we cannot think of a better conclusion than an evening of prayer and worship. Join our international group of family,... https://t.co/NH81J7yKN1"	This is hate speech.
3838	contradiction	Watch: French Police Remove Hundreds of illegal immigrants from cathedral near Paris - Free Speech Time - https://t.co/t6tbyzm1r9 @ISupport_Israel	This is hate speech.
3839	contradiction	Swedish Church Accused of Peddling 'Immigration Propaganda' During X-Mas Worship https://t.co/YYco3Cm167	This is hate speech.
3840	contradiction	@RealDonaldTrump Implements Common Sense for Illegal #immigration Speedy Deportaton  #Trump2020 go #Trump  #WalkAwayFromDemocrats #Immigration2018 #Trump #MAGA   #WakeUpAmerica https://t.co/4zfVxczJYH	This is hate speech.
3841	contradiction	Hey promoters and defenders of Sanctuary cities... is this okay with you ? What If this had been YOUR child? You socialists white/guilts  are so concerned about being pc and that you’ve allowed these horrific atrocities.  https://t.co/57KN0zM2Xm	This is hate speech.
3842	contradiction	@theSNP Be very careful with your Position in Europe make sure your Immigration Policy is fair but strong do not make the mistake of Englan	This is hate speech.
3843	entailment	@true_pundit Dems would rather ILLEGAL ALIENS keep swarming in #BuildTheWallNow #NoDACA #NoAmnesty #DeportThemAll #TrumpTrain2020	This is hate speech.
3843	contradiction	@true_pundit Dems would rather ILLEGAL ALIENS keep swarming in #BuildTheWallNow #NoDACA #NoAmnesty #DeportThemAll #TrumpTrain2020	This is targeted hate.
3843	entailment	@true_pundit Dems would rather ILLEGAL ALIENS keep swarming in #BuildTheWallNow #NoDACA #NoAmnesty #DeportThemAll #TrumpTrain2020	This is aggressive hate.
3844	contradiction	"Non profit organizations helping immigrant children get reunited with their parents ! Shame on our government,  we have sunk to a new low!"	This is hate speech.
3845	contradiction	"""EU foreign policy chief Federica Mogherini said she would be pushing for EU leaders to put more money into the Trust Fund for Africa to address some of the factors that drive migrants toward Europe.""Finally someone said it!https://t.co/AkuP6sjzfK"	This is hate speech.
3846	entailment	"Illigal immigrants forming an army in California and going nuts. American citizens want them repatriated back to wonderful Mexico from which they fled. This is some of the most disturbing anti American footage I've seen to date,,, https://t.co/vhh7JSTfhf"	This is hate speech.
3846	contradiction	"Illigal immigrants forming an army in California and going nuts. American citizens want them repatriated back to wonderful Mexico from which they fled. This is some of the most disturbing anti American footage I've seen to date,,, https://t.co/vhh7JSTfhf"	This is targeted hate.
3846	entailment	"Illigal immigrants forming an army in California and going nuts. American citizens want them repatriated back to wonderful Mexico from which they fled. This is some of the most disturbing anti American footage I've seen to date,,, https://t.co/vhh7JSTfhf"	This is aggressive hate.
3847	entailment	#immigrants #racist #Trump https://t.co/hrMIY60YxQ	This is hate speech.
3847	contradiction	#immigrants #racist #Trump https://t.co/hrMIY60YxQ	This is targeted hate.
3847	entailment	#immigrants #racist #Trump https://t.co/hrMIY60YxQ	This is aggressive hate.
3848	contradiction	"https://t.co/sHknIFOk1i#Visegrad protects their citizens bestðŸ‘‰warned year ago of negligence of officials in Italy/GreeceðŸ‘‰lax “vetting” of migrants to be shared w-others. #V4 realistic, not naive. Others in EU making huge mistake taking migrants from ðŸ‡¬ðŸ‡·ðŸ‡®ðŸ‡¹@hungary_journal"	This is hate speech.
3849	contradiction	"Thousands missing. Youth Dozens N each city N a week  No Go Zones Invaders, unvetted refugees comN in Last 5/6/7 yrs R abducting our Family members.  Trafficing..tunnels found under Million dollar homes N Washington  Podesta R known PEDO..child RAPEST tunnels connect to #44 Home."	This is hate speech.
3850	entailment	"Many years ago I remember the ""Bradford experiment"" starting. This was to see how many immigrants could be packed into a town before things went seriously wrong. As nothing happened, other towns were selected and today we are past the point of no return. So sad. What treachery."	This is hate speech.
3850	contradiction	"Many years ago I remember the ""Bradford experiment"" starting. This was to see how many immigrants could be packed into a town before things went seriously wrong. As nothing happened, other towns were selected and today we are past the point of no return. So sad. What treachery."	This is targeted hate.
3850	contradiction	"Many years ago I remember the ""Bradford experiment"" starting. This was to see how many immigrants could be packed into a town before things went seriously wrong. As nothing happened, other towns were selected and today we are past the point of no return. So sad. What treachery."	This is aggressive hate.
3851	contradiction	this time last year i was in a bar in nyc and a bald white guy tried to hit on me by speaking norwegian and when it didnt work he got increasingly hostile and said the reason i wasnt impressed by his language skills was because im an immigrant and not a real swede	This is hate speech.
3852	contradiction	Mitch McConnell Endorses Reductions in Legal Immigration https://t.co/EmCcPrUEwd	This is hate speech.
3853	contradiction	"It would seem the UK has been separating children from their immigrant parents also. How does May and the govt get away with it? Theresa May called Trump's policy ""deeply disturbing"" probably with her fingers crossed. #marktownsend #theobserver #bailforimmigrationdetainees"	This is hate speech.
3854	contradiction	"American Chiropractic Association Members Advocate for Veterans Health, Student Debt Relief https://t.co/F17fk9hxuY"	This is hate speech.
3855	entailment	We let these #migrants in to our country for a better life but what's about our lives and our children's future. That do not want to live by our laws. These #Muslims do not respect our way of life. #SENDTHEMBACK	This is hate speech.
3855	contradiction	We let these #migrants in to our country for a better life but what's about our lives and our children's future. That do not want to live by our laws. These #Muslims do not respect our way of life. #SENDTHEMBACK	This is targeted hate.
3855	entailment	We let these #migrants in to our country for a better life but what's about our lives and our children's future. That do not want to live by our laws. These #Muslims do not respect our way of life. #SENDTHEMBACK	This is aggressive hate.
3856	contradiction	"In stretch of Arizona border, migrant families keep coming   https://t.co/rVCWvbGfBh"	This is hate speech.
3857	contradiction	Man charged in deadly Fairhope hit and run is illegal immigrant who was deported twice https://t.co/uZc2TmHpj6	This is hate speech.
3858	contradiction	@Steve_Sailer @vdare Japanese immigration policy isn't just sensible.Its meant act in the long term interests of the Japanese and ensure that the Japanese remaining the overwhelming majority in their nation.	This is hate speech.
3859	entailment	@trueamerica1st I just hope he builds the wall before November 2020#BuildTheWall #BuildThatWall @realDonaldTrump @POTUS	This is hate speech.
3859	contradiction	@trueamerica1st I just hope he builds the wall before November 2020#BuildTheWall #BuildThatWall @realDonaldTrump @POTUS	This is targeted hate.
3859	contradiction	@trueamerica1st I just hope he builds the wall before November 2020#BuildTheWall #BuildThatWall @realDonaldTrump @POTUS	This is aggressive hate.
3860	contradiction	"#Repost @refugees with get_repost ・・・ ""If you go inside my heart, it will explain my joy to you ... I cannot express it with my words."" . Eritrean refugee Berek fled home in 2017 and… https://t.co/Q83qJZNc6X"	This is hate speech.
3861	contradiction	@RawStory Alabama ain't called part of The Bible Belt for nothing.50 yrs ago they would have ------- her.250 yrs ago she'd been ------ at the -----.Hey that is progress in the right direction although glacier like.	This is hate speech.
3862	contradiction	"In the next two weeks we will have 2 new refugee families arriving in Chicago! We need another Good Neighbor Team to commit to welcome and support them in their first 4 months. If you and a group of your friends or family are ready to serve in this way, emailÂ Rsheehy@wr.org https://t.co/wq0utsQQcD"	This is hate speech.
3863	contradiction	Stan her instead of that colombian immigrant https://t.co/rlUXRACcCx	This is hate speech.
3864	contradiction	"US Navy Seal, which killed Osama wrote a book. It tells how this specialforces work today. https://t.co/NLF7W7j60S"	This is hate speech.
3865	entailment	"Machete-Wielding Nigerians Wage War In Italian City :Blood flows in the streets of Ferrara, Italy, as Nigerian migrants wage war with machetes, axes and knives, local media reports https://t.co/1USpv8noke"	This is hate speech.
3865	contradiction	"Machete-Wielding Nigerians Wage War In Italian City :Blood flows in the streets of Ferrara, Italy, as Nigerian migrants wage war with machetes, axes and knives, local media reports https://t.co/1USpv8noke"	This is targeted hate.
