tweet_id	gold_label	sentence1	sentence2
26918	entailment	@USER what happened to your kids ? how are they still alive? you are a backstabber and a fraud	This is targeted offense.
36835	contradiction	@USER @USER I'll bet if award shows trash Christians and conservatives even more their ratings will really bounce back......@USER	This is offensive speech.
94723	contradiction	@USER @USER Case and point society through mind manipulation is causing people to do horrendous things hurting weaker creatures is a sign of a deeply troubled individual but yet the left focuses more on gun control than on getting to the core of the mental health of the people	This is offensive speech.
87510	contradiction	@USER @USER @USER simply cannot accept failure. Former President Harry Truman he is not. Trump will always look to blame others.	This is offensive speech.
60490	contradiction	@USER @USER @USER @USER @USER Like unemployed LibLeft Antifa SJW parent basement dwellers...	This is offensive speech.
27052	contradiction	@USER Personally I prefer my anti-fascism in the form of a non-Newtonian fluid. Oobleck antifa!	This is offensive speech.
54252	contradiction	@USER was on 🔥 a brutal match after long time Jeff lost was unexpected. Hope he is fine after the fall❤️😱 #wwe #HIAC	This is offensive speech.
33013	contradiction	@USER #Deplorables are resolved to #MAGA URL	This is offensive speech.
46725	entailment	@USER @USER Fuck this !! He acted like The father of the girl killed at Parkland was a bug.  Instead of telling us how much he loves these girls he should tell them the truth that he really doesnt give a shit if they are killed by a crazy white guy with an AR 15!	This is offensive speech.
46725	entailment	@USER @USER Fuck this !! He acted like The father of the girl killed at Parkland was a bug.  Instead of telling us how much he loves these girls he should tell them the truth that he really doesnt give a shit if they are killed by a crazy white guy with an AR 15!	This is targeted offense.
75988	entailment	@USER he’s obviously a bitch	This is offensive speech.
75988	entailment	@USER he’s obviously a bitch	This is targeted offense.
79883	contradiction	@USER The @USER are currently polling 6% Chuka. Khan will lose London to the Tories at next mayoral election. But that’s the aim of the Blairite cosplaying Tories. Keep the Conservatives in power stop any real alternative to the Financial services 2nd British Empire gaining power. URL	This is offensive speech.
66467	contradiction	@USER I just know my family lives out west. Hard core conservatives. They love Bernier. All their friends love him. That is going to split the party. Alberta is huge PC block. Not my politics but you can’t choose family. 🙄	This is offensive speech.
47391	contradiction	@USER @USER Pretty much! You don't even have to say anything...just wear a MAGA hat!	This is offensive speech.
58203	entailment	@USER @USER You are so correct the Democratic party for slavery and pro-nazi gun control	This is offensive speech.
58203	entailment	@USER @USER You are so correct the Democratic party for slavery and pro-nazi gun control	This is targeted offense.
86961	contradiction	@USER Also he supports antifa	This is offensive speech.
95349	contradiction	@USER @USER Just another tool in my toolbox. It's an inanimate object unless I animate it. It's not gun control we need it's mental health control! URL	This is offensive speech.
35572	contradiction	@USER @USER @USER @USER @USER @USER So you are content to let the government control your life?	This is offensive speech.
82128	contradiction	@USER @USER Loool 🤣🤣🤣😂🤣🤣🤣😂😂😂😂   💜 @USER you are playing waaaay too rough here. 💀   I can’t stop 🛑 laughing 😂 #thankyou	This is offensive speech.
62240	entailment	@USER Looks like he is in the middle of shitting his pants. Must have ate one booger too many.	This is offensive speech.
62240	entailment	@USER Looks like he is in the middle of shitting his pants. Must have ate one booger too many.	This is targeted offense.
72278	contradiction	@USER #WeThePeople do not want any gun control legislation. It is against the Constitution.	This is offensive speech.
39007	contradiction	"@USER She is"" watches her move around so little to"""	This is offensive speech.
27372	contradiction	"@USER @USER To the view"" all the persons involves in the show- please you are better than ""this"" to have self promoting ""stripper"" on with her lawyer  please don`t lower your standards !!!"""	This is offensive speech.
95370	contradiction	@USER Exactly lol but smelling good is a must for me. Now if he get a NEW cologne then we talkin.	This is offensive speech.
50543	entailment	@USER As clear as the mud UKGov are dumping off Swansea. Corbyn offers no solutions &amp; no answers ... being non-committal on everything &amp; hoping 'not being the conservatives' will get him elected. Westminster politics &amp; government have degenerated so much its no longer fit for purpose.	This is offensive speech.
50543	entailment	@USER As clear as the mud UKGov are dumping off Swansea. Corbyn offers no solutions &amp; no answers ... being non-committal on everything &amp; hoping 'not being the conservatives' will get him elected. Westminster politics &amp; government have degenerated so much its no longer fit for purpose.	This is targeted offense.
22624	contradiction	@USER Conspiracy theories abound....	This is offensive speech.
45196	contradiction	@USER You're right. They seemed pretty tuned into your conspiracy with Russia. #MAGA #TrumpLies	This is offensive speech.
28698	entailment	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Don't understand your logic. Anyways this is going nowhere. This to me is not acceptable. Maybe you are ok with it.  URL	This is offensive speech.
28698	entailment	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Don't understand your logic. Anyways this is going nowhere. This to me is not acceptable. Maybe you are ok with it.  URL	This is targeted offense.
56736	contradiction	@USER @USER @USER Oh yeah do you? Trust me give it 3 weeks and you will be begging for Jameis. Fitzmagic turns fitztragic QUICK. I’m a jets fan take my word and thebills word he is fools gold	This is offensive speech.
99416	entailment	@USER I know!! So upsetting 😭😂	This is offensive speech.
99416	entailment	@USER I know!! So upsetting 😭😂	This is targeted offense.
26764	contradiction	@USER @USER @USER @USER @USER @USER @USER Love her she is beautiful 💞💖💕💜💛💓 💚	This is offensive speech.
96002	entailment	@USER You still have not addressed your solution to make schools safer....you just preach more gun control...what are your solutions???	This is offensive speech.
96002	entailment	@USER You still have not addressed your solution to make schools safer....you just preach more gun control...what are your solutions???	This is targeted offense.
37565	entailment	@USER @USER Investigation reveals it is highly probable it is an ISIS attack. Worst case scenario a joint ISIS-Antifa attack	This is offensive speech.
37565	entailment	@USER @USER Investigation reveals it is highly probable it is an ISIS attack. Worst case scenario a joint ISIS-Antifa attack	This is targeted offense.
97494	contradiction	@USER ・・・ Did you know that if you are awesome enough to get a Cherry Cola tattoo you’re entitled to a drink on the house at Cherry’s for life?! 🍒🤣🍹 URL	This is offensive speech.
61734	entailment	@USER @USER @USER How about yours Chaplain. Liberals are fools.	This is offensive speech.
61734	entailment	@USER @USER @USER How about yours Chaplain. Liberals are fools.	This is targeted offense.
46945	entailment	@USER And again you are proving... your a dog!	This is offensive speech.
46945	entailment	@USER And again you are proving... your a dog!	This is targeted offense.
14201	contradiction	"President Trump's economy is the rising tide that is lifting all boats. This is especially true for Hispanics who were among the biggest victims of the low-growth, high-regulation economy under Obama""  Hispanics flourishing in Trump economy URL #VoteRed #MAGA"""	This is offensive speech.
94640	contradiction	@USER What's that GIF called?	This is offensive speech.
86299	contradiction	@USER You are so beautiful	This is offensive speech.
70914	contradiction	@USER @USER Also he is not even ACCUSED of rape.	This is offensive speech.
15636	entailment	.@USER just read that flaming pile of garbage you wrote and the National Review calls an article. Why are liberals losing their minds when the President is being investigated for collusion with a foreign government?! Why is he nominating ANYONE for a Supreme Court appt?	This is offensive speech.
15636	entailment	.@USER just read that flaming pile of garbage you wrote and the National Review calls an article. Why are liberals losing their minds when the President is being investigated for collusion with a foreign government?! Why is he nominating ANYONE for a Supreme Court appt?	This is targeted offense.
13063	contradiction	@USER think it's disgusting more money is being spent in my opinion they need to look closer to home wear she is	This is offensive speech.
41102	contradiction	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Antifa constantly lies and... URL	This is offensive speech.
30282	contradiction	@USER He is irrelevant	This is offensive speech.
22977	contradiction	@USER happyHappy birthday Missy!!❤️❤️❤️❤️❤️❤️❤️❤️😍😍😍😍😍😍😍😍😍 URL	This is offensive speech.
54968	contradiction	@USER @USER Awewww u falling for back up after blocking people 😂😂😂😂 end of days my man their all going down this is day one give me a month and we will strip the fascist antifa and mugs like you of all secrecy	This is offensive speech.
92389	contradiction	@USER @USER I feel her emotion and almost cry when watch her saying in this film for 2nd time. She is strong	This is offensive speech.
89118	entailment	@USER @USER @USER They are both governmental issues. This lady is mad that the government uses a portion of taxes to support planned parenthood which offers abortions. I said if she is really pro life then stop supporting the taxes that help Israel kill Palestinians. Kills school children	This is offensive speech.
87533	contradiction	@USER She is the reason I’m getting my life together lol	This is offensive speech.
69311	contradiction	@USER @USER She is correct. Corbyn and McDonald would be just like the old GLC under J Mc.	This is offensive speech.
65393	contradiction	@USER Remember him defending Antifa? I ‘member	This is offensive speech.
91999	contradiction	&amp; until now my granny is still kinda mean at times.. (she's a very nice person tbh but a bit mean..) ummm maybe thats how she is..	This is offensive speech.
57252	contradiction	@USER That food you made was so mf good. THANK YOU!! 😭 lol	This is offensive speech.
24376	entailment	@USER Disgusting of the Dallas PD to try and find any reason to try and drag this man through the mud just say they can save one of their own when she is 100% in the wrong	This is offensive speech.
24376	entailment	@USER Disgusting of the Dallas PD to try and find any reason to try and drag this man through the mud just say they can save one of their own when she is 100% in the wrong	This is targeted offense.
70917	entailment	@USER @USER @USER Oh please EVERY network is reporting this. This is bullshit obviously but stop pretending it's just fox. Your political bigotry is showing.	This is offensive speech.
70917	entailment	@USER @USER @USER Oh please EVERY network is reporting this. This is bullshit obviously but stop pretending it's just fox. Your political bigotry is showing.	This is targeted offense.
78063	contradiction	@USER Antifa I guess	This is offensive speech.
51190	contradiction	@USER Now that's what I call gun control!! 😉	This is offensive speech.
31104	contradiction	"@USER I'm tired off that piss poor excuse from conservatives"" which is pretty much synonymous with ""bigot"" nowadays. It's not fear they feel, it's shame. The same shame all hypocrites feel."""	This is offensive speech.
80841	contradiction	"@USER @USER I was thinking 2 from antifa n 2 from the nazi"" type ideology.  Wont argue though."""	This is offensive speech.
10669	contradiction	@USER @USER @USER A few steps to pivot away from China - TPP: TRUMP Pacific Partnership! - Tell US companies to offshore to other countries - Ban products from China that include stolen Intellectual Property - No disclosing IP to do business in China #MAGA @USER @USER @USER	This is offensive speech.
41379	entailment	@USER Those idiots are fringe right. They are hated by most conservatives.	This is offensive speech.
41379	entailment	@USER Those idiots are fringe right. They are hated by most conservatives.	This is targeted offense.
77156	contradiction	@USER Be careful.. you know the terrorist arm of the @USER antifa is going to show up an try something..	This is offensive speech.
86104	contradiction	"@USER @USER @USER Hey Mary, did you see this on your profile followed by no one you know"" Twitter trying to keep conservatives from connecting. #StopTheBias URL"	This is offensive speech.
93063	entailment	@USER bitch what do you mean? Get It by Pristin? no?	This is offensive speech.
93063	entailment	@USER bitch what do you mean? Get It by Pristin? no?	This is targeted offense.
81689	contradiction	@USER @USER You Cut it early or you would have heard their complaints.  Smh	This is offensive speech.
14621	contradiction	&gt;&gt;&gt;---&gt;Simcoe mountain range she is Bruin : BUSTING.......#BearDown #hunting URL	This is offensive speech.
80828	contradiction	@USER @USER @USER Just imagine if the two million spent on the security for the next royal wedding were allocated elsewhere	This is offensive speech.
66761	contradiction	#SadiqKhan't says me must remember #children in #WarZones?  Does this include #London Mr #Mayor? Your balloon had more substance than you!  #MayorOfLondon #MAGA #MBGA #MEGA #MCGA #Conservatives #Patriots URL	This is offensive speech.
36174	contradiction	@USER You are so welcome! I know I just speak what every one is thinking! It’s a good meeting place for us all! ❤️	This is offensive speech.
33301	entailment	"@USER It's amusing and sickening to watch these scientists"" twist themselves into knots to justify their gun control agenda. #gunsense is dishonest, through and through."""	This is offensive speech.
33301	entailment	"@USER It's amusing and sickening to watch these scientists"" twist themselves into knots to justify their gun control agenda. #gunsense is dishonest, through and through."""	This is targeted offense.
77792	contradiction	@USER It is a cult!  I pointed that out to my brother.  He has over 500 FB followers who love to talk hate and bash liberals.  I referred to them as his right-wing cult!	This is offensive speech.
11580	contradiction	@USER She's brilliant. You are not.	This is offensive speech.
64878	contradiction	@USER @USER ‘Fake News’ is term used RATHER than the word DECEPTION!  #MAGA #WalkAway #RedTsunami	This is offensive speech.
51484	contradiction	@USER She is 😭	This is offensive speech.
38062	entailment	5- Most epic moment in 3 sentences  GRAAAWRL WYVERN FOR BREAKFAST GUYS!!! YOU ARE SO DUMB THE HEALER HAS TO BABYSIT YOU AND FIRE THIS SHIT TRY OF A DRAGON BECAUSE OF YOUR FOOLISHNESS also we need to bury the half body of our tank and try to get out his other half from its stomach URL	This is offensive speech.
38062	entailment	5- Most epic moment in 3 sentences  GRAAAWRL WYVERN FOR BREAKFAST GUYS!!! YOU ARE SO DUMB THE HEALER HAS TO BABYSIT YOU AND FIRE THIS SHIT TRY OF A DRAGON BECAUSE OF YOUR FOOLISHNESS also we need to bury the half body of our tank and try to get out his other half from its stomach URL	This is targeted offense.
57695	entailment	@USER Liberals are trying to destroy all conservative men.  Time to criminally charge and jail these liars that try to destroy a man.	This is offensive speech.
57695	entailment	@USER Liberals are trying to destroy all conservative men.  Time to criminally charge and jail these liars that try to destroy a man.	This is targeted offense.
25679	contradiction	@USER You do remember 2 weeks ago the coach for the Maryland terps football squad......... I'm sure his parents thought the same thing coach was a Capricorn you Dick head....... You are in competent Stephen a Smith	This is offensive speech.
35240	entailment	@USER henry is so fucking great and was def my #sickkidsinlove inspo and i love him and his death is a PROBLEM	This is offensive speech.
35240	entailment	@USER henry is so fucking great and was def my #sickkidsinlove inspo and i love him and his death is a PROBLEM	This is targeted offense.
21970	entailment	"Judicial Watch Sues for Records of FBI 302 Interviews with Demoted Justice Department Official Bruce Ohr""  URL #TCOT #MAGA #RedNationRising"""	This is offensive speech.
21970	entailment	"Judicial Watch Sues for Records of FBI 302 Interviews with Demoted Justice Department Official Bruce Ohr""  URL #TCOT #MAGA #RedNationRising"""	This is targeted offense.
46263	entailment	@USER He is a lying stack of shit too.	This is offensive speech.
46263	entailment	@USER He is a lying stack of shit too.	This is targeted offense.
87125	contradiction	Fighting the lies with one letter.  #Q #QAnon #QArmy #MAGA #WeThePeople #followthewhiterabbit #WWG1WGA #SpyGate #RedWaveRising #EnoughIsEnough #WalkAway #propaganda URL	This is offensive speech.
52937	entailment	@USER I can’t cuz that nigga retarded smh	This is offensive speech.
52937	entailment	@USER I can’t cuz that nigga retarded smh	This is targeted offense.
10744	entailment	@USER @USER @USER I'd point out he is an Australian and we don't have free speech like in the US. And we do have hate speech laws which people have been convicted under. This is skirts it enough to hint and point out but room to deny.	This is offensive speech.
10744	entailment	@USER @USER @USER I'd point out he is an Australian and we don't have free speech like in the US. And we do have hate speech laws which people have been convicted under. This is skirts it enough to hint and point out but room to deny.	This is targeted offense.
24418	contradiction	@USER @USER Another example of the “when they go low we go high” lying liberals.  Conservatives are experts at enduring their escapades and voting the right person in anyway.  This is so predictable now it’s like a dance.	This is offensive speech.
90329	contradiction	@USER *🎵da na na na🎵* you found josh's sex life.	This is offensive speech.
27207	entailment	@USER Amazing that the Dems are always the ones who hear the whistle.	This is offensive speech.
27207	entailment	@USER Amazing that the Dems are always the ones who hear the whistle.	This is targeted offense.
75217	contradiction	@USER Cuz he’s coming you bruh!!! @USER	This is offensive speech.
61587	contradiction	@USER uhh.. He is so cute.. I don't know what it is about a strong man's man I luv.. Lol.. Especially that can fight.. I guess bc I had to grow up being able to hold mines being so short to the point you don't have to worry about fighting anymore..	This is offensive speech.
71406	contradiction	@USER The black helmets would have been hotter	This is offensive speech.
37577	entailment	@USER @USER can go straight the crapper. I’ll never support another team again.	This is offensive speech.
37577	entailment	@USER @USER can go straight the crapper. I’ll never support another team again.	This is targeted offense.
11834	contradiction	@USER He is so cute!	This is offensive speech.
73817	contradiction	@USER He is always looking out	This is offensive speech.
11725	contradiction	@USER @USER I hear he is having an MEI on his knee due to the pressure exerted.  Lol	This is offensive speech.
31237	contradiction	@USER @USER I bet more gun control is your answer.	This is offensive speech.
46591	entailment	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER And Trump fans are bullies!!! Antifa ?? Steve Scalise ??  Resists Movement ??  You need to get off CNN and MSNBC	This is offensive speech.
46591	entailment	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER And Trump fans are bullies!!! Antifa ?? Steve Scalise ??  Resists Movement ??  You need to get off CNN and MSNBC	This is targeted offense.
80181	contradiction	@USER And the last one when she is with herself. The truest personality.	This is offensive speech.
76282	contradiction	@USER Sure - but lots of folk aren't actually liberals but do want a sensible Tory/Labour party to vote for. They're not well served by our political system atm	This is offensive speech.
11892	contradiction	@USER @USER Thank you first lady for your service to the USA and putting up with the vile liberal hoard everyday. You are a true patriot #MAGA	This is offensive speech.
38296	entailment	@USER Documents must be getting close to this crook.	This is offensive speech.
38296	entailment	@USER Documents must be getting close to this crook.	This is targeted offense.
55028	entailment	@USER He should be removed with the rest of the islamic invaders.	This is offensive speech.
55028	entailment	@USER He should be removed with the rest of the islamic invaders.	This is targeted offense.
94937	contradiction	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Following all! 🇺🇸	This is offensive speech.
35790	contradiction	@USER @USER @USER Now we just need antifa outside when they confirm kavanaugh	This is offensive speech.
34430	contradiction	@USER I’m expecting a video from @USER	This is offensive speech.
50938	entailment	@USER You are a bitter hateful woman who is ruining herself. URL	This is offensive speech.
50938	entailment	@USER You are a bitter hateful woman who is ruining herself. URL	This is targeted offense.
13574	contradiction	"@USER Democrats want more gun control.  I say    go to the range and practice,..  you will get better. ""  #NRA #maga URL"	This is offensive speech.
15882	contradiction	@USER @USER @USER @USER What color is the sky in your world? I’ve never seen a group of people so utterly delusional &amp; in denial as liberals since Trump won. You guys need to just get over it! And sorry! There simply was no #Russiacollusion! #LiberalismIsAMentalDisorder #FISAGate #Deepstateisreal	This is offensive speech.
29114	contradiction	@USER God I hope not	This is offensive speech.
65486	contradiction	"@USER @USER @USER Especially after liberals were found buying and bribing for a no"" vote in kavanaugh."""	This is offensive speech.
73145	contradiction	@USER @USER @USER @USER I love both of u but more jennifer as she is my first crush and love	This is offensive speech.
75692	contradiction	@USER God speed Bandit URL	This is offensive speech.
82120	contradiction	@USER @USER @USER His paycheck will hurt her feelings😂😂😂😂	This is offensive speech.
62090	contradiction	@USER @USER @USER @USER I would say you have a serious case of bias. Have you seen the handiwork of ANTIFA ? Have you seen the Dems like Maxine Waters calling for Trump officials to be harassed then laughing about it. I could go on. Are you kidding me?	This is offensive speech.
81844	contradiction	@USER @USER @USER Portugal fluked their way through 2 penalty shoot outs and CR didn’t play the final	This is offensive speech.
21084	contradiction	@USER Got to love the future of the democratic party though...	This is offensive speech.
49166	contradiction	@USER Thank you President Trump! MAGA! 🇺🇸❤️🇺🇸❤️🇺🇸❤️🇺🇸❤️🇺🇸❤️	This is offensive speech.
43774	contradiction	@USER Not here ...   #MAGA 🇺🇸🙏🇺🇸 #WWG1WGA 🇺🇸👊🇺🇸	This is offensive speech.
83049	contradiction	@USER @USER Gun control and divorce though	This is offensive speech.
10958	contradiction	@USER @USER And we met him in the Rain omg he is such an amazing person	This is offensive speech.
17601	contradiction	@USER @USER @USER @USER I trust him a lot more than the armchair quarterbacks on Twitter.  He makes mistakes because he is human.  But he is one of the five best managers in the game today.	This is offensive speech.
29507	contradiction	@USER @USER he is on the island dummy	This is offensive speech.
29351	entailment	@USER @USER Illinois strict ass gun control let's only the thugs and gang bangers have the guns which means a lot more violence	This is offensive speech.
82648	entailment	@USER Right..? Total OCD right there lol Yeah...totally gonna floss that sucker off.	This is offensive speech.
82648	entailment	@USER Right..? Total OCD right there lol Yeah...totally gonna floss that sucker off.	This is targeted offense.
22801	contradiction	"@USER @USER @USER @USER G'day Monique, your son is very handsome. I guess he is going to follow Mom's foot steps and become a Forest Pathologist""!! lol 🌹🌹🌹"""	This is offensive speech.
78146	contradiction	@USER WHAT?? -Are you forgetting Steve Scalise being shot by a left wing nut job?  -the pillars of society known as ANTIFA who beat ppl with chains and destroy property?  -ur de-funk speaker Maxine Waters calling for chaos Etc only 280 chars  Watch something beside @USER &amp; learn truth	This is offensive speech.
58583	contradiction	#MichaelChe THIS GUY thunks only White Repubs &amp; crackheads Thank Jesus Guess you don’t like Christian’s money do you buddy?! Good luck Mike trying to have a lavish style off the backs of liberals 😂😂 URL @USER 👎🏼	This is offensive speech.
57303	entailment	@USER Another falsehood. I don’t think anyone wants to abolish the 2nd Amendment. A growing majority want sensible gun control in the form of better background checks and the banning of assault rifles. Trump will say and do anything to rile his base. More snake oil.	This is offensive speech.
57303	entailment	@USER Another falsehood. I don’t think anyone wants to abolish the 2nd Amendment. A growing majority want sensible gun control in the form of better background checks and the banning of assault rifles. Trump will say and do anything to rile his base. More snake oil.	This is targeted offense.
56548	contradiction	@USER Congratulations to our Great American President. We will be doing great things together! MAGA  I-Q-2  WWG1WGA	This is offensive speech.
89454	contradiction	@USER God help us!	This is offensive speech.
10424	contradiction	@USER @USER @USER Really? It’s been the Dems that have been behind all violence from mass murderers to confrontations to antifa. Wake up	This is offensive speech.
96462	contradiction	@USER Good news. I hope their advertisers are getting free ad space.	This is offensive speech.
66127	entailment	@USER That's it throw race into it again. Did you forget what happened to all the WHITE WOMEN who accused Bill Clinton of sexual allegations. The Liberal Democrats rallied around him. Liberals are the most disgusting disgraceful human beings that God created	This is offensive speech.
66127	entailment	@USER That's it throw race into it again. Did you forget what happened to all the WHITE WOMEN who accused Bill Clinton of sexual allegations. The Liberal Democrats rallied around him. Liberals are the most disgusting disgraceful human beings that God created	This is targeted offense.
91323	contradiction	@USER You meant to say for yourself. Now is it time to talk about gun control?	This is offensive speech.
69501	contradiction	@USER Ask him what he’s protesting.  Certain it will be a convoluted answer.	This is offensive speech.
68143	contradiction	@USER Get that boy a pie! Stat!	This is offensive speech.
52720	entailment	Kanye been cancel the moment he said slavery a choice and rock a maga hat #ImWithSnoop	This is offensive speech.
12182	entailment	@USER @USER You are sick in the head. This man lost his daughter.	This is offensive speech.
12182	entailment	@USER @USER You are sick in the head. This man lost his daughter.	This is targeted offense.
17969	contradiction	#Conservatives left #frustrated as #Congress passes big spending bills...  #tcot URL	This is offensive speech.
37378	contradiction	#LeviStrauss #CEO takes a side on gun control: ‘It’s inevitable that we’re going to alienate some consumers’ URL URL	This is offensive speech.
48988	entailment	@USER @USER @USER @USER @USER @USER Fuck if I fry with no money imagine if there was	This is offensive speech.
31419	contradiction	@USER @USER I wonder if the Liberals realize how much the jihadis despise them? Probably not.	This is offensive speech.
44848	contradiction	@USER Aj nahin to kal tum ko bi marna hy you are bad thinking	This is offensive speech.
86554	entailment	@USER Playing dirty is the only way liberals can win at this point.  They are shameless.	This is offensive speech.
86554	entailment	@USER Playing dirty is the only way liberals can win at this point.  They are shameless.	This is targeted offense.
70368	entailment	@USER I cant believe he didnt work in comet pizza. Now that Alex Jones is muted these conservatives are so lost.	This is offensive speech.
70368	entailment	@USER I cant believe he didnt work in comet pizza. Now that Alex Jones is muted these conservatives are so lost.	This is targeted offense.
58773	contradiction	@USER This is rich coming from the spokesperson of an organization that blocks EVERY commonsense gun control bill. EVERY ONE	This is offensive speech.
30844	entailment	@USER One thing is for sure...we know she didn’t write the op-ed as she is dumber than a bucket of rocks.	This is offensive speech.
30844	entailment	@USER One thing is for sure...we know she didn’t write the op-ed as she is dumber than a bucket of rocks.	This is targeted offense.
68563	contradiction	@USER She is very cute so she can get away with this	This is offensive speech.
66075	contradiction	@USER @USER I would love to see how those circles would align with “pro-life” people who are against gun control and affordable health care. #cognitivedissonance	This is offensive speech.
39112	contradiction	@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER That's why he is a billionaire and you're not....sorry Romeo your words don't add up...	This is offensive speech.
75880	entailment	@USER Frenkenstien needs to pay every dime back..she has stolen from the American people. She is a disgrace to the Senate and the people.	This is offensive speech.
75880	entailment	@USER Frenkenstien needs to pay every dime back..she has stolen from the American people. She is a disgrace to the Senate and the people.	This is targeted offense.
85273	contradiction	@USER What a joke.	This is offensive speech.
98564	contradiction	#MRU in the media | Liberal MP crosses floor to join conservatives  via @USER #CdnPoli URL	This is offensive speech.
53051	contradiction	@USER Once again if you look at the timeline the only ones who are so proud of her is liberal or white liberals. Like I tell my Hispanic community when you see liberals offended for minorities becareful these people are not your friend.	This is offensive speech.
45021	contradiction	@USER you are the Mexican Venus	This is offensive speech.
90047	entailment	"@USER on a scale from 1 to 10, how much did you laugh to There is no excuse besides that he is just plain shit"" ?"""	This is offensive speech.
90047	entailment	"@USER on a scale from 1 to 10, how much did you laugh to There is no excuse besides that he is just plain shit"" ?"""	This is targeted offense.
31636	contradiction	"John Kerry Should be Made to Answer for His Meetings in Iran""  URL #TCOT #MAGA #RedNationRising"""	This is offensive speech.
90829	entailment	@USER @USER The fact that Newsweek no longer tries to give both sides of the story but instead only gives the side of #Antifa far left liberals and their gods in the #DeepStatePanic   Take a look at Newsweek’s circulation they don’t even have enough readers to put out a print edition anymore	This is offensive speech.
90829	entailment	@USER @USER The fact that Newsweek no longer tries to give both sides of the story but instead only gives the side of #Antifa far left liberals and their gods in the #DeepStatePanic   Take a look at Newsweek’s circulation they don’t even have enough readers to put out a print edition anymore	This is targeted offense.
19306	entailment	"@USER @USER I let it go when you said  We can take away their ammo"" when talking about gun control. I said, maybe she just blurted that out, didn't mean it. But you are proving to be a leftist. That's fine, I can still like you, but I don't TRUST you anymore."""	This is offensive speech.
19306	entailment	"@USER @USER I let it go when you said  We can take away their ammo"" when talking about gun control. I said, maybe she just blurted that out, didn't mean it. But you are proving to be a leftist. That's fine, I can still like you, but I don't TRUST you anymore."""	This is targeted offense.
40903	contradiction	@USER @USER @USER Then what is gun control?	This is offensive speech.
56160	contradiction	@USER doing pretty good hope you are well my friend tough season for both teams but it happens	This is offensive speech.
78616	contradiction	@USER @USER @USER So you are defending antifa? Is that your stance?	This is offensive speech.
28398	contradiction	@USER @USER Remember when republicans destroyed Merrill Garlands career? NO- neither do I! Only Dems - liberals can not tolerate views they disagree with. ANTIFA-great example!	This is offensive speech.
64013	contradiction	"@USER How about he start some get informed"" classes for his uninformed players."""	This is offensive speech.
84951	contradiction	@USER Here’s a pic @USER then ⬇️ Now not so much. Plus #Nike Then ⬇️ Now not so much. URL	This is offensive speech.
26748	entailment	@USER He's a liar	This is offensive speech.
26748	entailment	@USER He's a liar	This is targeted offense.
32723	contradiction	@USER A blue wave of hysterical violence #BlueWaveofViolence	This is offensive speech.
75696	entailment	@USER @USER Hollywood and media make jokes about Jesus and Christians and think that's hilarious but turn every innocent joke conservatives tell in to an outrage. Typical of reprobates.	This is offensive speech.
75696	entailment	@USER @USER Hollywood and media make jokes about Jesus and Christians and think that's hilarious but turn every innocent joke conservatives tell in to an outrage. Typical of reprobates.	This is targeted offense.
68560	contradiction	@USER Would you resign with the boys? Just curious and honest question have you gained any perspective of why yall parted ways? Being serious cuz you are a BAD (positive) receiver!	This is offensive speech.
95527	entailment	@USER Legit just LOL'd... Shit is funny asf	This is offensive speech.
49936	contradiction	"@USER People still trying to use the alt-right"" tag as a blanket statement on people that are in NO WAY associated with ""alt-right""?  Another reminder; The PBs exist because of the violent #antifa. Yet antifa has MANY accounts on Twitter."""	This is offensive speech.
74528	contradiction	@USER @USER Then we'll be talking about gun control! 😉	This is offensive speech.
81395	contradiction	@USER BETO running HARD left - open borders - aggressive gun control - socialise medicine - raising taxes. Dem turnout up 100% in primary's 500k to 1 mil and is outraising Cruz. Though Texas had 1.5m REP turnout...must show up and vote in November. Don't assume your neighbor will do it	This is offensive speech.
